Название,Цена,Артикул,Описание,Ссылка
PS2R1-30M80-15N11-B,2 796 руб.,4673759515895,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1-30m80-15n11-b
PS2R1-30M80-15N11-Z,2 604 руб.,4673759515901,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1-30m80-15n11-z
PS2R1-30M80-15N21-B,2 796 руб.,4673759515918,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1-30m80-15n21-b
PS2R1-30M80-15N21-Z,2 604 руб.,4673759515925,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1-30m80-15n21-z
PS2R1-30M80-15N31-B,2 868 руб.,4673759515932,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1-30m80-15n31-b
PS2R1-30M80-15N31-Z,2 652 руб.,4673759515949,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1-30m80-15n31-z
PS2R1-30M80-15N41-B,2 868 руб.,4673759515956,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1-30m80-15n41-b
PS2R1-30M80-15N41-Z,2 652 руб.,4673759515963,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1-30m80-15n41-z
PS2R1-30M80-15N74-K,3 108 руб.,4673759515970,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1-30m80-15n74-k
PS2R1-30M80-15N84-K,3 192 руб.,4673759515987,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1-30m80-15n84-k
PS2R1-30M85-10B11-C4,2 604 руб.,4673759515994,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1-30m85-10b11-c4
PS2R1-30M85-10B21-C4,2 604 руб.,4673759516007,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1-30m85-10b21-c4
PS2R1-30M85-10B31-C4,2 652 руб.,4673759516014,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1-30m85-10b31-c4
PS2R1-30M85-10B41-C4,2 652 руб.,4673759516021,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1-30m85-10b41-c4
PS2R1-30M85-15N11-C4,2 604 руб.,4673759516038,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1-30m85-15n11-c4
PS2R1-30M85-15N21-C4,2 604 руб.,4673759516045,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1-30m85-15n21-c4
PS2R1-30M85-15N31-C4,2 652 руб.,4673759516052,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1-30m85-15n31-c4
PS2R1-30M85-15N41-C4,2 652 руб.,4673759516069,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1-30m85-15n41-c4
PS2R1-30M90-10B51-Z,2 808 руб.,4673759516076,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1-30m90-10b51-z
PS2R1-30M90-10B74-B,3 408 руб.,4673759516083,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1-30m90-10b74-b
PS2R1-30M90-10B84-B,3 444 руб.,4673759516090,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1-30m90-10b84-b
PS2R1-30M90-15N51-Z,2 808 руб.,4673759516106,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1-30m90-15n51-z
PS2R1-30M90-15N74-B,3 408 руб.,4673759516113,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1-30m90-15n74-b
PS2R1-30M90-15N84-B,3 444 руб.,4673759516120,"Частотный датчик, М30, L-90 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1-30m90-15n84-b
PS2R1-30M95-10B51-C4,2 808 руб.,4673759511149,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1-30m95-10b51-c4
PS2R1-30M95-10B74-C27,3 216 руб.,4673759516137,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r1-30m95-10b74-c27
PS2R1-30M95-10B74-Z,3 108 руб.,4673759516144,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1-30m95-10b74-z
PS2R1-30M95-10B84-C27,3 288 руб.,4673759516151,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r1-30m95-10b84-c27
PS2R1-30M95-10B84-Z,3 192 руб.,4673759516168,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1-30m95-10b84-z
PS2R1-30M95-15N51-C4,2 808 руб.,4673759516175,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1-30m95-15n51-c4
PS2R1-30M95-15N74-C27,3 216 руб.,4673759516182,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r1-30m95-15n74-c27
PS2R1-30M95-15N74-Z,3 108 руб.,4673759516199,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1-30m95-15n74-z
PS2R1-30M95-15N84-C27,3 288 руб.,4673759516205,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, разъем/М12/3-конт.",https://mega-k.com/products/ps2r1-30m95-15n84-c27
PS2R1-30M95-15N84-Z,3 192 руб.,4673759516212,"Частотный датчик, М30, L-95 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1-30m95-15n84-z
PS2R1T-30M65-10B11-K,2 604 руб.,4673759507128,"Частотный датчик, М30, L-65 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m65-10b11-k
PS2R1T-30M65-10B21-K,2 604 руб.,4673759516229,"Частотный датчик, М30, L-65 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m65-10b21-k
PS2R1T-30M65-10B31-K,2 652 руб.,4673759511682,"Частотный датчик, М30, L-65 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m65-10b31-k
PS2R1T-30M65-10B41-K,2 652 руб.,4673759516236,"Частотный датчик, М30, L-65 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m65-10b41-k
PS2R1T-30M65-15N11-K,2 604 руб.,4673759516243,"Частотный датчик, М30, L-65 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m65-15n11-k
PS2R1T-30M65-15N21-K,2 604 руб.,4673759516250,"Частотный датчик, М30, L-65 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m65-15n21-k
PS2R1T-30M65-15N31-K,2 652 руб.,4673759516267,"Частотный датчик, М30, L-65 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m65-15n31-k
PS2R1T-30M65-15N41-K,2 652 руб.,4673759516274,"Частотный датчик, М30, L-65 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m65-15n41-k
PS2R1T-30M75-10B51-K,2 808 руб.,4673759516281,"Частотный датчик, М30, L-75 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1t-30m75-10b51-k
PS2R1T-30M75-15N51-K,2 808 руб.,4673759516298,"Частотный датчик, М30, L-75 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2r1t-30m75-15n51-k
PS2R1T-30M80-10B11-B,2 796 руб.,4673759516304,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m80-10b11-b
PS2R1T-30M80-10B11-Z,2 604 руб.,4673759507135,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-10b11-z
PS2R1T-30M80-10B21-B,2 796 руб.,4673759516311,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m80-10b21-b
PS2R1T-30M80-10B21-Z,2 604 руб.,4673759516328,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-10b21-z
PS2R1T-30M80-10B31-B,2 868 руб.,4673759516335,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m80-10b31-b
PS2R1T-30M80-10B31-Z,2 652 руб.,4673759516342,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-10b31-z
PS2R1T-30M80-10B41-B,2 868 руб.,4673759516359,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m80-10b41-b
PS2R1T-30M80-10B41-Z,2 652 руб.,4673759516366,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-10b41-z
PS2R1T-30M80-10B74-K,3 108 руб.,4673759507142,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-10b74-k
PS2R1T-30M80-10B84-K,3 192 руб.,4673759516373,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-10b84-k
PS2R1T-30M80-15N11-B,2 796 руб.,4673759516380,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m80-15n11-b
PS2R1T-30M80-15N11-Z,2 604 руб.,4673759516397,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-15n11-z
PS2R1T-30M80-15N21-B,2 796 руб.,4673759516403,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m80-15n21-b
PS2R1T-30M80-15N21-Z,2 604 руб.,4673759516410,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-15n21-z
PS2R1T-30M80-15N31-B,2 868 руб.,4673759516427,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m80-15n31-b
PS2R1T-30M80-15N31-Z,2 652 руб.,4673759516434,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-15n31-z
PS2R1T-30M80-15N41-B,2 868 руб.,4673759516441,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2r1t-30m80-15n41-b
PS2R1T-30M80-15N41-Z,2 652 руб.,4673759516458,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-15n41-z
PS2R1T-30M80-15N74-K,3 108 руб.,4673759511729,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-15n74-k
PS2R1T-30M80-15N84-K,3 192 руб.,4673759516465,"Частотный датчик, М30, L-80 мм, 0,1...5 Гц, Sn 15 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2r1t-30m80-15n84-k
PS2R1T-30M85-10B11-C4,2 604 руб.,4673759507159,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1t-30m85-10b11-c4
PS2R1T-30M85-10B21-C4,2 604 руб.,4673759516472,"Частотный датчик, М30, L-85 мм, 0,1...5 Гц, Sn 10 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2r1t-30m85-10b21-c4
