Название,Цена,Артикул,Описание,Ссылка
PS2-18M53-12N11-K,1 920 руб.,4673759503540,"Индуктивный датчик, М18, L-53 мм, Sn 12 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m53-12n11-k
PS2-18M53-12N21-C4,1 920 руб.,4673759512894,"Индуктивный датчик, М18, L-53 мм, Sn 12 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m53-12n21-c4
PS2-18M53-12N21-K,1 920 руб.,4673759503588,"Индуктивный датчик, М18, L-53 мм, Sn 12 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m53-12n21-k
PS2-18M53-12N31-C4,1 920 руб.,4673759503885,"Индуктивный датчик, М18, L-53 мм, Sn 12 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m53-12n31-c4
PS2-18M53-12N31-K,1 920 руб.,4673759510289,"Индуктивный датчик, М18, L-53 мм, Sn 12 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м..",https://mega-k.com/products/ps2-18m53-12n31-k
PS2-18M53-12N41-C4,1 920 руб.,4673759503892,"Индуктивный датчик, М18, L-53 мм, Sn 12 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m53-12n41-c4
PS2-18M53-12N41-K,1 920 руб.,4673759503601,"Индуктивный датчик, М18, L-53 мм, Sn 12 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m53-12n41-k
PS2-18M53-12N51-K,2 004 руб.,4673759503618,"Индуктивный датчик, М18, L-53 мм, Sn 12 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m53-12n51-k
PS2-18M53-12N61-K,2 004 руб.,4673759510326,"Индуктивный датчик, М18, L-53 мм, Sn 12 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m53-12n61-k
PS2-18M53-15N11-C4,2 928 руб.,4673759503915,"Индуктивный датчик, М18, L-53 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m53-15n11-c4
PS2-18M53-15N11-K,2 928 руб.,4673759503632,"Индуктивный датчик, М18, L-53 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m53-15n11-k
PS2-18M53-15N31-C4,2 928 руб.,4673759503922,"Индуктивный датчик, М18, L-53 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m53-15n31-c4
PS2-18M53-15N31-K,2 928 руб.,4673759503663,"Индуктивный датчик, М18, L-53 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m53-15n31-k
PS2-18M53-8B11-C4,1 872 руб.,4673759503717,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m53-8b11-c4
PS2-18M53-8B11-K,1 668 руб.,4673759503298,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m53-8b11-k
PS2-18M53-8B21-C4,1 872 руб.,4673759503755,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m53-8b21-c4
PS2-18M53-8B21-K,1 668 руб.,4673759503335,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m53-8b21-k
PS2-18M53-8B31-C4,1 872 руб.,4673759503762,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m53-8b31-c4
PS2-18M53-8B31-K,1 668 руб.,4673759510210,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m53-8b31-k
PS2-18M53-8B41-C4,1 872 руб.,4673759503779,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m53-8b41-c4
PS2-18M53-8B41-K,1 668 руб.,4673759502406,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m53-8b41-k
PS2-18M53-8B51-K,1 740 руб.,4673759510258,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m53-8b51-k
PS2-18M53-8B61-K,1 740 руб.,4673759510265,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m53-8b61-k
PS2-18M53-8N51-K,1 740 руб.,4673759510234,"Индуктивный датчик, М18, L-53 мм, Sn 8 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m53-8n51-k
PS2-18M65-12N11-K,1 920 руб.,4673759504028,"Индуктивный датчик, М18, L-65 мм, Sn 12 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m65-12n11-k
PS2-18M65-12N21-K,1 920 руб.,4673759504042,"Индуктивный датчик, М18, L-65 мм, Sn 12 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m65-12n21-k
PS2-18M65-12N31-K,1 920 руб.,4673759510128,"Индуктивный датчик, М18, L-65 мм, Sn 12 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m65-12n31-k
PS2-18M65-12N41-K,1 920 руб.,4673759508958,"Индуктивный датчик, М18, L-65 мм, Sn 12 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m65-12n41-k
PS2-18M65-12N51-K,2 004 руб.,4673759504059,"Индуктивный датчик, М18, L-65 мм, Sn 12 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m65-12n51-k
PS2-18M65-8B11-K,1 668 руб.,4673759503939,"Индуктивный датчик, М18, L-65 мм, Sn 8 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m65-8b11-k
PS2-18M65-8B21-K,1 668 руб.,4673759503946,"Индуктивный датчик, М18, L-65 мм, Sn 8 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m65-8b21-k
PS2-18M65-8B31-K,1 668 руб.,4673759503953,"Индуктивный датчик, М18, L-65 мм, Sn 8 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m65-8b31-k
PS2-18M65-8B41-K,1 668 руб.,4673759503960,"Индуктивный датчик, М18, L-65 мм, Sn 8 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m65-8b41-k
PS2-18M65-8B51-K,1 740 руб.,4673759503977,"Индуктивный датчик, М18, L-65 мм, Sn 8 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m65-8b51-k
PS2-18M65-8B61-K,1 740 руб.,4673759504004,"Индуктивный датчик, М18, L-65 мм, Sn 8 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m65-8b61-k
PS2-18M68-12B11-Z,2 928 руб.,4673759504233,"Индуктивный датчик, М18, L-68 мм, Sn 12 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-12b11-z
PS2-18M68-12B21-Z,2 928 руб.,4673759510449,"Индуктивный датчик, М18, L-68 мм, Sn 12 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-12b21-z
PS2-18M68-12B31-Z,2 928 руб.,4673759504257,"Индуктивный датчик, М18, L-68 мм, Sn 12 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-12b31-z
PS2-18M68-12B41-Z,2 928 руб.,4673759504264,"Индуктивный датчик, М18, L-68 мм, Sn 12 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-12b41-z
PS2-18M68-12N11-Z,1 920 руб.,4673759510463,"Индуктивный датчик, М18, L-68 мм, Sn 12 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-12n11-z
PS2-18M68-12N21-Z,1 920 руб.,4673759510470,"Индуктивный датчик, М18, L-68 мм, Sn 12 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-12n21-z
PS2-18M68-12N31-Z,1 920 руб.,4673759504295,"Индуктивный датчик, М18, L-68 мм, Sn 12 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-12n31-z
PS2-18M68-12N41-Z,1 920 руб.,4673759513174,"Индуктивный датчик, М18, L-68 мм, Sn 12 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-12n41-z
PS2-18M68-12N51-Z,2 004 руб.,4673759510487,"Индуктивный датчик, М18, L-68 мм, Sn 12 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m68-12n51-z
PS2-18M68-12N61-Z,2 004 руб.,4673759504301,"Индуктивный датчик, М18, L-68 мм, Sn 12 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m68-12n61-z
PS2-18M68-15N11-Z,2 928 руб.,4673759510494,"Индуктивный датчик, М18, L-68 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-15n11-z
PS2-18M68-15N31-Z,2 928 руб.,4673759510531,"Индуктивный датчик, М18, L-68 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-15n31-z
PS2-18M68-8B11-Z,1 668 руб.,4673759510395,"Индуктивный датчик, М18, L-68 мм, Sn 8 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-8b11-z
PS2-18M68-8B21-Z,1 668 руб.,4673759510418,"Индуктивный датчик, М18, L-68 мм, Sn 8 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-8b21-z
PS2-18M68-8B31-Z,1 668 руб.,4673759504134,"Индуктивный датчик, М18, L-68 мм, Sn 8 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-8b31-z
PS2-18M68-8B41-Z,1 668 руб.,4673759504141,"Индуктивный датчик, М18, L-68 мм, Sn 8 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m68-8b41-z
PS2-18M68-8B51-Z,1 740 руб.,4673759504158,"Индуктивный датчик, М18, L-68 мм, Sn 8 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m68-8b51-z
PS2-18M68-8B61-Z,1 740 руб.,4673759504172,"Индуктивный датчик, М18, L-68 мм, Sn 8 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m68-8b61-z
PS2-18M75-5B11-C4,1 872 руб.,4673759511965,"Индуктивный датчик, М18, L-75 мм, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-5b11-c4
PS2-18M75-5B21-C4,1 872 руб.,4673759511293,"Индуктивный датчик, М18, L-75 мм, Sn 5 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-5b21-c4
PS2-18M75-5B31-C4,1 872 руб.,4673759511279,"Индуктивный датчик, М18, L-75 мм, Sn 5 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-5b31-c4
PS2-18M75-5B51-C4,1 944 руб.,4673759504363,"Индуктивный датчик, М18, L-75 мм, Sn 5 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-5b51-c4
PS2-18M75-5B61-C4,1 944 руб.,4673759513181,"Индуктивный датчик, М18, L-75 мм, Sn 5 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-5b61-c4
PS2-18M75-5B74-K,1 776 руб.,4673759504325,"Индуктивный датчик, М18, L-75 мм, Sn 5 мм, заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m75-5b74-k
PS2-18M75-5B84-K,1 824 руб.,4673759504332,"Индуктивный датчик, М18, L-75 мм, Sn 5 мм, заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m75-5b84-k
PS2-18M75-8B11-C4,1 872 руб.,4673759504370,"Индуктивный датчик, М18, L-75 мм, Sn 8 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-8b11-c4
PS2-18M75-8N11-C4,1 872 руб.,4673759504424,"Индуктивный датчик, М18, L-75 мм, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-8n11-c4
PS2-18M75-8N21-C4,1 872 руб.,4673759504431,"Индуктивный датчик, М18, L-75 мм, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-8n21-c4
PS2-18M75-8N31-C4,1 872 руб.,4673759512757,"Индуктивный датчик, М18, L-75 мм, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-8n31-c4
PS2-18M75-8N51-C4,1 944 руб.,4673759512092,"Индуктивный датчик, М18, L-75 мм, Sn 8 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-8n51-c4
PS2-18M75-8N61-C4,1 944 руб.,4673759513198,"Индуктивный датчик, М18, L-75 мм, Sn 8 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-18m75-8n61-c4
PS2-18M75-8N74-K,1 776 руб.,4673759504349,"Индуктивный датчик, М18, L-75 мм, Sn 8 мм, не заподлицо, замыкающий, NO, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m75-8n74-k
PS2-18M75-8N84-K,1 824 руб.,4673759504356,"Индуктивный датчик, М18, L-75 мм, Sn 8 мм, не заподлицо, размыкающий, NC, -25...+75 °C, ~24...250 V, 45...65 Гц АС / -30...250 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m75-8n84-k
PS2-18M80-12B11-B,2 928 руб.,4673759504547,"Индуктивный датчик, М18, L-80 мм, Sn 12 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-12b11-b
PS2-18M80-12B31-B,2 928 руб.,4673759513204,"Индуктивный датчик, М18, L-80 мм, Sn 12 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-12b31-b
PS2-18M80-12N11-B,2 184 руб.,4673759504554,"Индуктивный датчик, М18, L-80 мм, Sn 12 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-12n11-b
PS2-18M80-12N21-B,2 184 руб.,4673759504578,"Индуктивный датчик, М18, L-80 мм, Sn 12 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-12n21-b
PS2-18M80-12N31-B,2 184 руб.,4673759513211,"Индуктивный датчик, М18, L-80 мм, Sn 12 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-12n31-b
PS2-18M80-12N41-B,2 184 руб.,4673759513228,"Индуктивный датчик, М18, L-80 мм, Sn 12 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-12n41-b
PS2-18M80-15N11-B,3 192 руб.,4673759504585,"Индуктивный датчик, М18, L-80 мм, Sn 15 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-15n11-b
PS2-18M80-15N31-B,3 192 руб.,4673759513235,"Индуктивный датчик, М18, L-80 мм, Sn 15 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-15n31-b
PS2-18M80-5B11-Z,1 668 руб.,4673759504448,"Индуктивный датчик, М18, L-80 мм, Sn 5 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m80-5b11-z
PS2-18M80-5B21-Z,1 668 руб.,4673759504455,"Индуктивный датчик, М18, L-80 мм, Sn 5 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m80-5b21-z
PS2-18M80-5B31-Z,1 668 руб.,4673759513242,"Индуктивный датчик, М18, L-80 мм, Sn 5 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-18m80-5b31-z
PS2-18M80-5B51-Z,1 740 руб.,4673759504462,"Индуктивный датчик, М18, L-80 мм, Sn 5 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m80-5b51-z
PS2-18M80-5B61-Z,1 740 руб.,4673759505131,"Индуктивный датчик, М18, L-80 мм, Sn 5 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-18m80-5b61-z
PS2-18M80-8B11-B,2 004 руб.,4673759504493,"Индуктивный датчик, М18, L-80 мм, Sn 8 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-8b11-b
PS2-18M80-8B21-B,2 004 руб.,4673759511309,"Индуктивный датчик, М18, L-80 мм, Sn 8 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-8b21-b
PS2-18M80-8B31-B,2 004 руб.,4673759504516,"Индуктивный датчик, М18, L-80 мм, Sn 8 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-8b31-b
PS2-18M80-8B41-B,2 004 руб.,4673759512269,"Индуктивный датчик, М18, L-80 мм, Sn 8 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, клеммная коробка/вывод вбок.",https://mega-k.com/products/ps2-18m80-8b41-b
