Название,Цена,Артикул,Описание,Ссылка
PS2-12M33-8N11-K,1 572 руб.,4673759501447,"Индуктивный датчик, М12, L-33 мм, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m33-8n11-k
PS2-12M33-8N21-K,1 572 руб.,4673759501492,"Индуктивный датчик, М12, L-33 мм, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m33-8n21-k
PS2-12M33-8N31-K,1 572 руб.,4673759501508,"Индуктивный датчик, М12, L-33 мм, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m33-8n31-k
PS2-12M33-8N41-K,1 572 руб.,4673759501515,"Индуктивный датчик, М12, L-33 мм, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m33-8n41-k
PS2-12M50-2B11-C4,1 392 руб.,4673759501522,"Индуктивный датчик, М12, L-50 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-2b11-c4
PS2-12M50-2B11-Z,1 392 руб.,4673759501737,"Индуктивный датчик, М12, L-50 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-2b11-z
PS2-12M50-2B21-C4,1 392 руб.,4673759501539,"Индуктивный датчик, М12, L-50 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-2b21-c4
PS2-12M50-2B21-Z,1 392 руб.,4673759501768,"Индуктивный датчик, М12, L-50 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-2b21-z
PS2-12M50-2B31-C4,1 392 руб.,4673759509221,"Индуктивный датчик, М12, L-50 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-2b31-c4
PS2-12M50-2B31-Z,1 392 руб.,4673759512627,"Индуктивный датчик, М12, L-50 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-2b31-z
PS2-12M50-2B41-C4,1 392 руб.,4673759501546,"Индуктивный датчик, М12, L-50 мм, Sn 2 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-2b41-c4
PS2-12M50-2B41-Z,1 392 руб.,4673759512634,"Индуктивный датчик, М12, L-50 мм, Sn 2 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-2b41-z
PS2-12M50-4B11-C4,1 572 руб.,4673759501553,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-4b11-c4
PS2-12M50-4B11-Z,1 572 руб.,4673759501782,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-4b11-z
PS2-12M50-4B21-C4,1 572 руб.,4673759501591,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-4b21-c4
PS2-12M50-4B21-Z,1 572 руб.,4673759501799,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-4b21-z
PS2-12M50-4B31-C4,1 572 руб.,4673759501584,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-4b31-c4
PS2-12M50-4B31-Z,1 572 руб.,4673759501829,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-4b31-z
PS2-12M50-4B41-C4,1 572 руб.,4673759509238,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-4b41-c4
PS2-12M50-4B41-Z,1 572 руб.,4673759509276,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-4b41-z
PS2-12M50-4N11-C4,1 572 руб.,4673759501621,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-4n11-c4
PS2-12M50-4N11-Z,1 572 руб.,4673759501836,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-4n11-z
PS2-12M50-4N21-C4,1 572 руб.,4673759501638,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-4n21-c4
PS2-12M50-4N21-Z,1 572 руб.,4673759501843,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-4n21-z
PS2-12M50-4N31-C4,1 572 руб.,4673759501645,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-4n31-c4
PS2-12M50-4N31-Z,1 572 руб.,4673759501850,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-4n31-z
PS2-12M50-4N41-C4,1 572 руб.,4673759501652,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-4n41-c4
PS2-12M50-4N41-Z,1 572 руб.,4673759501867,"Индуктивный датчик, М12, L-50 мм, Sn 4 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-4n41-z
PS2-12M50-6B11-C4,2 880 руб.,4673759501669,"Индуктивный датчик, М12, L-50 мм, Sn 6 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-6b11-c4
PS2-12M50-6B11-Z,2 880 руб.,4673759501874,"Индуктивный датчик, М12, L-50 мм, Sn 6 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-6b11-z
PS2-12M50-6B31-C4,2 880 руб.,4673759501676,"Индуктивный датчик, М12, L-50 мм, Sn 6 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-6b31-c4
PS2-12M50-6B31-Z,2 880 руб.,4673759507319,"Индуктивный датчик, М12, L-50 мм, Sn 6 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-6b31-z
PS2-12M50-8N11-C4,1 692 руб.,4673759501683,"Индуктивный датчик, М12, L-50 мм, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-8n11-c4
PS2-12M50-8N11-Z,1 572 руб.,4673759501898,"Индуктивный датчик, М12, L-50 мм, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-8n11-z
PS2-12M50-8N21-C4,1 692 руб.,4673759501706,"Индуктивный датчик, М12, L-50 мм, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-8n21-c4
PS2-12M50-8N21-Z,1 572 руб.,4673759509290,"Индуктивный датчик, М12, L-50 мм, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-8n21-z
PS2-12M50-8N31-C4,1 692 руб.,4673759501713,"Индуктивный датчик, М12, L-50 мм, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-8n31-c4
PS2-12M50-8N31-Z,1 572 руб.,4673759509306,"Индуктивный датчик, М12, L-50 мм, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-8n31-z
PS2-12M50-8N41-C4,1 692 руб.,4673759501720,"Индуктивный датчик, М12, L-50 мм, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m50-8n41-c4
PS2-12M50-8N41-Z,1 572 руб.,4673759509313,"Индуктивный датчик, М12, L-50 мм, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m50-8n41-z
PS2-12M55-10N11-K,2 880 руб.,4673759502376,"Индуктивный датчик, М12, L-55 мм, Sn 10 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-10n11-k
PS2-12M55-10N21-K,2 880 руб.,4673759509559,"Индуктивный датчик, М12, L-55 мм, Sn 10 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-10n21-k
PS2-12M55-10N31-K,2 880 руб.,4673759502383,"Индуктивный датчик, М12, L-55 мм, Sn 10 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-10n31-k
PS2-12M55-2B11-K,1 272 руб.,4673759501911,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-2b11-k
PS2-12M55-2B21-K,1 272 руб.,4673759501942,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-2b21-k
PS2-12M55-2B31-K,1 272 руб.,4673759501966,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-2b31-k
PS2-12M55-2B41-K,1 272 руб.,4673759509320,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-2b41-k
PS2-12M55-2B51-K,1 356 руб.,4673759501973,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-12m55-2b51-k
PS2-12M55-2B61-K,1 356 руб.,4673759501997,"Индуктивный датчик, М12, L-55 мм, Sn 2 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-12m55-2b61-k
PS2-12M55-4B11-K,1 656 руб.,4673759502017,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-4b11-k
PS2-12M55-4B21-K,1 656 руб.,4673759502031,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-4b21-k
PS2-12M55-4B31-K,1 656 руб.,4673759502055,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-4b31-k
PS2-12M55-4B41-K,1 656 руб.,4673759502062,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-4b41-k
PS2-12M55-4B51-K,1 728 руб.,4673759502079,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-12m55-4b51-k
PS2-12M55-4B61-K,1 728 руб.,4673759509436,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-12m55-4b61-k
PS2-12M55-4N11-K,1 272 руб.,4673759502093,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-4n11-k
PS2-12M55-4N21-K,1 272 руб.,4673759502116,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-4n21-k
PS2-12M55-4N31-K,1 272 руб.,4673759502147,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-4n31-k
PS2-12M55-4N41-K,1 272 руб.,4673759502161,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-4n41-k
PS2-12M55-4N51-K,1 356 руб.,4673759502185,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-12m55-4n51-k
PS2-12M55-4N61-K,1 356 руб.,4673759502192,"Индуктивный датчик, М12, L-55 мм, Sn 4 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-12m55-4n61-k
PS2-12M55-6B11-K,2 880 руб.,4673759502208,"Индуктивный датчик, М12, L-55 мм, Sn 6 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-6b11-k
PS2-12M55-6B21-K,2 880 руб.,4673759502239,"Индуктивный датчик, М12, L-55 мм, Sn 6 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-6b21-k
PS2-12M55-8N11-K,1 656 руб.,4673759502246,"Индуктивный датчик, М12, L-55 мм, Sn 8 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-8n11-k
PS2-12M55-8N21-K,1 656 руб.,4673759502291,"Индуктивный датчик, М12, L-55 мм, Sn 8 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-8n21-k
PS2-12M55-8N31-K,1 656 руб.,4673759502314,"Индуктивный датчик, М12, L-55 мм, Sn 8 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-8n31-k
PS2-12M55-8N41-K,1 656 руб.,4673759509535,"Индуктивный датчик, М12, L-55 мм, Sn 8 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/3x0,35/ 2 м.",https://mega-k.com/products/ps2-12m55-8n41-k
PS2-12M55-8N51-K,1 728 руб.,4673759502338,"Индуктивный датчик, М12, L-55 мм, Sn 8 мм, не заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-12m55-8n51-k
PS2-12M55-8N61-K,1 728 руб.,4673759502369,"Индуктивный датчик, М12, L-55 мм, Sn 8 мм, не заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, кабель ПВХ 5,5 мм/4x0,2/ 2 м.",https://mega-k.com/products/ps2-12m55-8n61-k
PS2-12M68-10N11-C4,3 096 руб.,4673759502673,"Индуктивный датчик, М12, L-68 мм, Sn 10 мм, не заподлицо, PNP, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-10n11-c4
PS2-12M68-10N21-C4,3 096 руб.,4673759502680,"Индуктивный датчик, М12, L-68 мм, Sn 10 мм, не заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-10n21-c4
PS2-12M68-10N31-C4,3 096 руб.,4673759509863,"Индуктивный датчик, М12, L-68 мм, Sn 10 мм, не заподлицо, PNP, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-10n31-c4
PS2-12M68-10N41-C4,3 096 руб.,4673759509870,"Индуктивный датчик, М12, L-68 мм, Sn 10 мм, не заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-10n41-c4
PS2-12M68-2B11-C4,1 392 руб.,4673759502390,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-2b11-c4
PS2-12M68-2B21-C4,1 392 руб.,4673759509757,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-2b21-c4
PS2-12M68-2B31-C4,1 392 руб.,4673759509764,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-2b31-c4
PS2-12M68-2B41-C4,1 392 руб.,4673759509771,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-2b41-c4
PS2-12M68-2B51-C4,1 440 руб.,4673759502413,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, PNP, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-2b51-c4
PS2-12M68-2B61-C4,1 440 руб.,4673759502437,"Индуктивный датчик, М12, L-68 мм, Sn 2 мм, заподлицо, NPN, переключающий, NO+NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-2b61-c4
PS2-12M68-4B11-C4,1 740 руб.,4673759502444,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, заподлицо, PNP, замыкающий, NO, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4b11-c4
PS2-12M68-4B21-C4,1 740 руб.,4673759509788,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, заподлицо, NPN, замыкающий, NO, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4b21-c4
PS2-12M68-4B31-C4,1 740 руб.,4673759502468,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, заподлицо, PNP, размыкающий, NC, -25...+75 °C, 5,5...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4b31-c4
PS2-12M68-4B41-C4,1 740 руб.,4673759502475,"Индуктивный датчик, М12, L-68 мм, Sn 4 мм, заподлицо, NPN, размыкающий, NC, -25...+75 °C, 10...30 V DC, разъем/М12/4-конт.",https://mega-k.com/products/ps2-12m68-4b41-c4
